YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,10,27,2,US,9200,N407XX,DFW,PHX,1202,1202,0,21,1223,55,71,37,280,1300,13,1257,1313,6,0,0,,,,,,
2015,8,21,5,UA,2153,N584XX,PHX,SFO,704,800,56,24,824,147,169,133,947,1037,12,931,1049,52,0,0,,0.0,0.0,0.0,52.0,0.0
2015,11,13,5,OO,2171,N311XX,CLT,ORD,2348,2347,-1,36,23,400,431,386,2885,649,9,628,658,8,0,0,,,,,,
2015,6,23,2,NK,6908,N851XX,ATL,DFW,624,631,7,28,659,73,83,50,339,749,5,737,754,-1,0,0,,,,,,
2015,12,17,4,WN,2758,N124XX,SFO,ORD,2117,2107,-10,35,2142,333,364,309,2418,251,20,250,311,-5,0,0,,,,,,
2015,9,4,5,OO,8746,N421XX,DEN,MIA,1515,1506,-9,32,1538,364,386,346,2757,2124,8,2119,2132,-10,0,0,,,,,,
2015,7,1,3,EV,3981,N315XX,DFW,MIA,2128,2208,40,39,2247,235,261,208,1679,215,14,123,229,48,0,0,,0.0,0.0,0.0,7.0,41.0
2015,3,16,1,B6,931,N274XX,IAH,LAX,1244,1245,1,31,1316,73,108,58,364,1414,19,1357,1433,8,0,0,,,,,,
2015,11,22,7,US,356,N403XX,JFK,ORD,2217,2220,3,22,2242,359,382,348,2608,430,12,416,442,-2,0,0,,,,,,
2015,4,12,7,VX,3694,N944XX,ORD,DEN,942,945,3,14,959,207,219,185,1361,1304,20,1309,1324,12,0,0,,,,,,
2015,11,24,2,EV,5964,N709XX,ATL,PHX,2044,2043,-1,33,2116,309,334,287,2214,203,14,153,217,-1,0,0,,,,,,
2015,4,7,2,AS,2750,N287XX,SFO,PHX,841,844,3,17,901,74,71,45,273,946,9,955,955,12,0,0,,,,,,
2015,6,16,2,VX,4017,N714XX,MCO,LAS,817,858,41,34,932,318,357,307,2310,1439,16,1335,1455,45,0,0,,0.0,0.0,0.0,45.0,0.0
2015,5,21,4,B6,3330,N327XX,IAH,CLT,651,649,-2,19,708,181,176,151,1244,939,6,952,945,-5,0,0,,,,,,
2015,1,15,4,OO,2250,N696XX,MCO,ATL,601,606,5,10,616,241,260,231,1760,1007,19,1002,1026,15,0,0,,,,,,
2015,10,20,2,WN,2195,N660XX,PHX,CLT,1530,1535,5,35,1610,271,311,261,1913,2031,15,2001,2046,-4,0,0,,,,,,
2015,1,20,2,WN,474,N288XX,SFO,CLT,1928,1932,4,34,2006,221,252,201,1526,2327,17,2309,2344,12,0,0,,,,,,
2015,5,29,5,F9,1377,N856XX,SFO,ATL,2132,2128,-4,21,2149,141,139,112,860,2341,6,2353,2347,-13,0,0,,,,,,
2015,2,12,4,HA,5542,N848XX,CLT,SEA,705,657,-8,28,725,276,301,263,1893,1148,10,1141,1158,-18,0,0,,,,,,
2015,7,24,5,AA,8129,N734XX,CLT,ORD,544,538,-6,25,603,71,97,52,256,655,20,655,715,-10,0,0,,,,,,
2015,12,13,7,WN,5064,N665XX,PHX,IAH,729,719,-10,11,730,341,341,320,2515,1250,10,1310,1300,-11,0,0,,,,,,
2015,10,22,4,F9,7492,N301XX,CLT,MIA,652,722,30,35,757,87,121,69,524,906,17,819,923,20,0,0,,0.0,0.0,0.0,17.0,3.0
2015,12,15,2,EV,9280,N129XX,DEN,LAS,1442,1447,5,30,1517,232,253,212,1688,1849,11,1834,1900,0,0,0,,,,,,
2015,8,20,4,EV,3484,N535XX,MIA,LAX,809,808,-1,15,823,330,354,319,2373,1342,20,1339,1402,-2,0,0,,,,,,
2015,12,5,6,MQ,7712,N246XX,PHX,SFO,1947,2001,14,18,2019,259,275,240,1758,19,17,6,36,7,0,0,,,,,,
2015,9,12,6,DL,1591,N915XX,DEN,CLT,1926,1927,1,27,1954,396,425,383,2907,217,15,202,232,7,0,0,,,,,,
2015,10,13,2,AS,8265,N831XX,IAH,MCO,1812,1941,89,39,2020,272,301,257,1859,37,5,2244,42,83,0,0,,0.0,0.0,0.0,83.0,0.0
2015,11,11,3,DL,8346,N130XX,MCO,IAH,2309,2309,0,20,2329,271,280,255,1895,344,5,340,349,-10,0,0,,,,,,
2015,2,22,7,HA,6855,N748XX,DEN,IAH,1119,1128,9,24,1152,85,98,68,410,1300,6,1244,1306,1,0,0,,,,,,
2015,10,3,6,AA,8390,N303XX,JFK,MIA,1055,1106,11,15,1121,138,152,118,897,1319,19,1313,1338,20,0,0,,0.0,0.0,0.0,3.0,17.0
2015,5,23,6,OO,9223,N833XX,CLT,ORD,800,750,-10,27,817,232,243,207,1656,1144,9,1152,1153,-7,0,0,,,,,,
2015,3,5,4,VX,6194,N460XX,PHX,MCO,1511,1515,4,31,1546,193,217,180,1234,1846,6,1824,1852,-6,0,0,,,,,,
2015,4,13,1,NK,1445,N889XX,JFK,SFO,745,749,4,23,812,102,118,88,661,940,7,927,947,9,0,0,,,,,,
2015,12,6,7,WN,1183,N612XX,DFW,ATL,1904,1907,3,18,1925,295,299,273,2168,2358,8,2359,6,8,0,0,,,,,,
2015,6,20,6,AA,7569,N229XX,ORD,MIA,1238,1230,-8,14,1244,329,340,318,2396,1802,8,1807,1810,-6,0,0,,,,,,
2015,12,27,7,EV,9295,N408XX,IAH,CLT,1611,1606,-5,25,1631,324,328,295,2350,2126,8,2135,2134,-15,0,0,,,,,,
2015,3,28,6,AA,7528,N991XX,SFO,LAS,1735,1743,8,26,1809,47,69,28,203,1837,15,1822,1852,10,0,0,,,,,,
2015,8,6,4,B6,4330,N200XX,PHX,JFK,2105,0,0,21,0,380,0,0,2806,0,5,2355,0,0,0,1,C,,,,,
2015,3,15,7,WN,8895,N984XX,DFW,LAS,2335,8,33,13,21,354,369,339,2636,600,17,529,617,34,0,0,,0.0,0.0,0.0,34.0,0.0
2015,11,25,3,DL,7093,N443XX,LAS,DFW,957,1002,5,20,1022,303,317,285,2258,1507,12,1500,1519,15,0,0,,,,,,
2015,8,17,1,AS,3721,N319XX,SEA,ORD,1059,1101,2,15,1116,311,320,292,2258,1608,13,1610,1621,-4,0,0,,,,,,
2015,11,17,2,DL,6571,N966XX,ORD,MIA,1418,1423,5,33,1456,328,359,314,2354,2010,12,1946,2022,9,0,0,,,,,,
2015,1,15,4,B6,8557,N563XX,IAH,CLT,1736,1729,-7,13,1742,123,131,109,762,1931,9,1939,1940,-17,0,0,,,,,,
2015,3,25,3,HA,6722,N758XX,ATL,MCO,1512,1503,-9,25,1528,345,355,319,2595,2047,11,2057,2058,-4,0,0,,,,,,
2015,12,10,4,DL,6885,N476XX,DEN,LAS,1626,1618,-8,13,1631,271,280,256,1894,2047,11,2057,2058,2,0,0,,,,,,
2015,7,17,5,B6,8029,N899XX,LAS,CLT,1056,1057,1,21,1118,239,257,228,1643,1506,8,1455,1514,4,0,0,,,,,,
2015,4,18,6,NK,4639,N265XX,LAS,MCO,1923,1927,4,11,1938,393,403,376,2860,154,16,156,210,0,0,0,,,,,,
2015,3,17,2,OO,6581,N386XX,ATL,SFO,635,639,4,39,718,275,306,251,2034,1129,16,1110,1145,-5,0,0,,,,,,
2015,6,17,3,OO,4540,N780XX,PHX,ATL,621,619,-2,39,658,307,339,295,2252,1153,5,1128,1158,4,0,0,,,,,,
2015,7,22,3,MQ,6004,N751XX,MCO,MIA,1553,1619,26,15,1634,220,240,209,1488,2003,16,1933,2019,35,0,0,,0.0,0.0,0.0,35.0,0.0
2015,6,19,5,AS,4285,N975XX,ATL,DEN,1007,1030,23,35,1105,226,262,209,1495,1434,18,1353,1452,29,0,0,,0.0,0.0,0.0,0.0,29.0
2015,5,3,7,US,9727,N843XX,MIA,PHX,1834,1834,0,36,1910,263,286,241,1863,2311,9,2257,2320,3,0,0,,,,,,
2015,3,9,1,OO,5734,N442XX,MCO,LAS,1533,1526,-7,12,1538,68,77,55,298,1633,10,1641,1643,3,0,0,,,,,,
2015,12,5,6,B6,630,N232XX,ORD,PHX,724,717,-7,28,745,306,314,277,2150,1222,9,1230,1231,0,0,0,,,,,,
2015,9,9,3,AA,1222,N454XX,DFW,ORD,1110,1103,-7,34,1137,241,258,217,1703,1514,7,1511,1521,-10,0,0,,,,,,
2015,12,9,3,NK,5597,N869XX,ATL,DEN,608,608,0,21,629,206,226,193,1426,942,12,934,954,1,0,0,,,,,,
2015,11,6,5,MQ,8354,N688XX,ATL,DEN,642,642,0,29,711,355,372,333,2647,1244,10,1237,1254,10,0,0,,,,,,
2015,2,23,1,MQ,6929,N430XX,LAX,MIA,1122,1118,-4,27,1145,333,336,304,2441,1649,5,1655,1654,6,0,0,,,,,,
2015,11,11,3,VX,1296,N347XX,PHX,JFK,1123,1127,4,33,1200,218,246,203,1443,1523,10,1501,1533,-5,0,0,,,,,,
2015,1,17,6,AS,2648,N594XX,CLT,ATL,2059,2102,3,23,2125,103,131,92,576,2257,16,2242,2313,0,0,0,,,,,,
2015,4,4,6,VX,5589,N980XX,SFO,LAS,1154,1151,-3,31,1222,215,251,200,1486,1542,20,1529,1602,-3,0,0,,,,,,
2015,10,4,7,DL,6970,N572XX,ATL,LAS,1231,1230,-1,11,1241,155,160,138,996,1459,11,1506,1510,7,0,0,,,,,,
2015,11,14,6,EV,7641,N446XX,PHX,SFO,1948,1938,-10,39,2017,242,267,223,1727,0,5,2350,5,-13,0,0,,,,,,
2015,3,29,7,DL,3667,N209XX,DEN,MCO,832,832,0,14,846,163,169,138,994,1104,17,1115,1121,-10,0,0,,,,,,
2015,7,6,1,DL,8766,N251XX,MCO,MIA,2320,2319,-1,12,2331,225,243,212,1636,303,19,305,322,8,0,0,,,,,,
2015,3,11,3,AS,2515,N941XX,ORD,LAX,1947,1944,-3,16,2000,222,217,193,1508,2313,8,2329,2321,-8,0,0,,,,,,
2015,5,25,1,DL,7437,N393XX,DFW,ORD,609,622,13,30,652,385,401,364,2898,1256,7,1234,1303,7,0,0,,,,,,
2015,6,9,2,EV,4840,N296XX,SFO,JFK,1920,1913,-7,32,1945,165,190,138,1042,2203,20,2205,2223,-3,0,0,,,,,,
2015,11,16,1,OO,5259,N950XX,JFK,ORD,700,719,19,24,743,187,201,158,1214,1021,19,1007,1040,12,0,0,,,,,,
2015,2,7,6,OO,8679,N637XX,LAS,CLT,918,951,33,40,1031,324,356,308,2404,1539,8,1442,1547,38,0,0,,0.0,0.0,19.0,19.0,0.0
2015,5,17,7,F9,2093,N390XX,MCO,JFK,1625,1619,-6,14,1633,79,94,68,393,1741,12,1744,1753,4,0,0,,,,,,
2015,2,9,1,NK,1609,N863XX,MCO,SFO,1821,1821,0,24,1845,268,286,254,1860,2259,8,2249,2307,2,0,0,,,,,,
2015,9,4,5,DL,957,N113XX,MIA,DFW,1737,1727,-10,11,1738,107,112,90,576,1908,11,1924,1919,-19,0,0,,,,,,
2015,1,20,2,AS,4143,N957XX,SEA,SFO,1538,1616,38,11,1627,377,395,366,2742,2233,18,2155,2251,42,0,0,,0.0,0.0,0.0,42.0,0.0
2015,7,10,5,US,5891,N373XX,MCO,IAH,2248,2242,-6,20,2302,87,114,75,484,17,19,15,36,4,0,0,,,,,,
2015,1,5,1,AS,3192,N708XX,LAX,DFW,1121,1125,4,12,1137,95,90,72,472,1249,6,1256,1255,-5,0,0,,,,,,
2015,3,13,5,B6,7992,N505XX,MIA,IAH,2337,2333,-4,30,3,246,259,222,1662,345,7,343,352,6,0,0,,,,,,
2015,11,27,5,VX,5162,N700XX,JFK,CLT,2353,2350,-3,21,11,261,284,250,1821,421,13,414,434,-9,0,0,,,,,,
2015,8,21,5,WN,9535,N443XX,DFW,JFK,2121,2120,-1,13,2133,159,172,142,1062,2355,17,0,12,2,0,0,,,,,,
2015,12,30,3,HA,6076,N526XX,PHX,ATL,1557,1555,-2,37,1632,239,277,222,1601,2014,18,1956,2032,-4,0,0,,,,,,
2015,2,1,7,EV,855,N960XX,LAX,LAS,1604,1556,-8,21,1617,308,313,284,2290,2101,8,2112,2109,-4,0,0,,,,,,
2015,6,5,5,DL,9874,N554XX,CLT,IAH,2354,2354,0,21,15,84,99,60,395,115,18,118,133,4,0,0,,,,,,
2015,8,10,1,NK,5267,N104XX,LAS,CLT,1203,1205,2,26,1231,120,128,93,682,1404,9,1403,1413,-5,0,0,,,,,,
2015,4,24,5,F9,8820,N933XX,LAS,ATL,928,930,2,18,948,170,184,147,1205,1215,19,1218,1234,8,0,0,,,,,,
2015,10,19,1,DL,7685,N557XX,DEN,PHX,1558,1600,2,25,1625,190,211,166,1362,1911,20,1908,1931,-8,0,0,,,,,,
2015,12,27,7,AA,2395,N418XX,IAH,SEA,1203,1201,-2,25,1226,396,417,378,2988,1844,14,1839,1858,2,0,0,,,,,,
2015,11,10,2,VX,2631,N866XX,DFW,LAX,2345,2336,-9,23,2359,365,376,344,2730,543,9,550,552,-10,0,0,,,,,,
2015,1,3,6,DL,9241,N506XX,DFW,CLT,1838,1829,-9,34,1903,72,99,56,386,1959,9,1950,2008,-15,0,0,,,,,,
2015,7,7,2,AA,9681,N254XX,ATL,MIA,1424,1419,-5,21,1440,65,71,41,338,1521,9,1529,1530,-7,0,0,,,,,,
2015,6,11,4,NK,4514,N656XX,LAS,JFK,1906,1907,1,33,1940,89,109,70,503,2050,6,2035,2056,5,0,0,,,,,,
2015,10,29,4,OO,7216,N445XX,CLT,LAX,1141,1140,-1,11,1151,348,346,326,2470,1717,9,1729,1726,-7,0,0,,,,,,
2015,12,28,1,MQ,7845,N641XX,MCO,DEN,1107,1111,4,29,1140,75,99,51,364,1231,19,1222,1250,-5,0,0,,,,,,
2015,8,23,7,F9,1761,N415XX,LAX,DEN,2152,2152,0,19,2211,301,301,275,2193,246,7,253,253,-6,0,0,,,,,,
2015,8,18,2,AS,4271,N700XX,MCO,SEA,1712,1711,-1,19,1730,151,157,127,1020,1937,11,1943,1948,-1,0,0,,,,,,
2015,9,17,4,DL,4789,N120XX,DFW,CLT,1807,1803,-4,26,1829,103,123,87,525,1956,10,1950,2006,5,0,0,,,,,,
2015,10,19,1,HA,2166,N743XX,SEA,LAX,1533,1536,3,38,1614,282,325,271,2074,2045,16,2015,2101,2,0,0,,,,,,
2015,7,9,4,VX,9627,N230XX,PHX,LAX,2347,2342,-5,22,4,287,305,275,2052,439,8,434,447,-7,0,0,,,,,,
2015,5,2,6,AS,4516,N128XX,MCO,ORD,946,948,2,32,1020,368,387,339,2777,1559,16,1554,1615,-6,0,0,,,,,,
2015,8,7,5,MQ,3216,N578XX,ORD,IAH,844,835,-9,24,859,99,122,86,566,1025,12,1023,1037,-16,0,0,,,,,,
2015,6,23,2,DL,5855,N192XX,ORD,IAH,2140,2158,18,11,2209,274,271,255,2009,224,5,214,229,21,0,0,,0.0,0.0,13.0,8.0,0.0
2015,1,19,1,OO,5921,N858XX,ORD,JFK,2055,2046,-9,33,2119,259,277,237,1862,116,7,114,123,-11,0,0,,,,,,
2015,2,8,7,F9,4003,N843XX,DFW,MCO,2117,2115,-2,10,2125,282,295,269,2002,154,16,159,210,3,0,0,,,,,,
2015,9,20,7,B6,3615,N127XX,IAH,MIA,1237,1348,71,17,1405,95,116,85,573,1530,14,1412,1544,74,0,0,,0.0,0.0,58.0,16.0,0.0
2015,10,26,1,US,3771,N179XX,JFK,IAH,1038,1039,1,31,1110,306,324,283,2212,1553,10,1544,1603,-5,0,0,,,,,,
2015,4,14,2,AA,7417,N535XX,ATL,MCO,1445,1447,2,16,1503,310,314,282,2312,1945,16,1955,2001,-7,0,0,,,,,,
2015,8,28,5,UA,8743,N923XX,MCO,LAS,947,942,-5,12,954,193,206,183,1329,1257,11,1300,1308,2,0,0,,,,,,
2015,7,12,7,EV,4324,N371XX,PHX,DEN,851,847,-4,22,909,57,61,33,292,942,6,948,948,5,0,0,,,,,,
2015,11,3,2,OO,499,N270XX,LAS,PHX,1005,956,-9,25,1021,256,284,240,1766,1421,19,1421,1440,-15,0,0,,,,,,
2015,5,19,2,EV,5521,N873XX,SFO,LAS,1819,1811,-8,26,1837,49,68,29,218,1906,13,1908,1919,-7,0,0,,,,,,
2015,8,31,1,AA,8451,N447XX,DEN,PHX,1847,1843,-4,26,1909,134,137,106,907,2055,5,2101,2100,3,0,0,,,,,,
2015,4,28,2,UA,3379,N379XX,DEN,LAS,543,658,75,23,721,84,106,64,385,825,19,707,844,66,0,0,,0.0,0.0,38.0,28.0,0.0
2015,5,8,5,NK,1010,N305XX,CLT,DFW,832,832,0,39,911,73,106,56,264,1007,11,945,1018,-7,0,0,,,,,,
2015,2,5,4,OO,2935,N234XX,JFK,IAH,1849,1849,0,10,1859,273,284,259,1909,2318,15,2322,2333,4,0,0,,,,,,
2015,6,11,4,OO,2217,N519XX,LAX,PHX,2127,2128,1,34,2202,98,126,81,484,2323,11,2305,2334,3,0,0,,,,,,
2015,3,3,2,MQ,9558,N410XX,DFW,MIA,1345,1336,-9,40,1416,137,174,124,888,1620,10,1602,1630,-12,0,0,,,,,,
2015,6,29,1,UA,3164,N232XX,ATL,MCO,1645,1646,1,16,1702,351,375,339,2639,2241,20,2236,2301,10,0,0,,,,,,
2015,3,27,5,EV,5598,N304XX,MIA,DEN,858,907,9,21,928,324,337,305,2399,1433,11,1422,1444,12,0,0,,,,,,
2015,12,6,7,US,9691,N976XX,DFW,IAH,1945,1948,3,36,2024,166,196,153,1027,2257,7,2231,2304,-1,0,0,,,,,,
2015,8,11,2,MQ,3382,N270XX,PHX,ATL,550,553,3,15,608,70,74,42,252,650,17,700,707,-5,0,0,,,,,,
2015,10,1,4,WN,518,N880XX,ATL,IAH,1649,1641,-8,38,1719,304,330,283,2261,2202,9,2153,2211,1,0,0,,,,,,
2015,3,25,3,VX,8390,N297XX,CLT,PHX,1352,1353,1,39,1432,280,306,254,2000,1846,13,1832,1859,10,0,0,,,,,,
2015,5,23,6,AS,4189,N684XX,MIA,DFW,610,612,2,19,631,235,244,218,1720,1009,7,1005,1016,3,0,0,,,,,,
2015,4,22,3,VX,8085,N830XX,LAS,PHX,1941,1936,-5,15,1951,322,341,307,2327,58,19,103,117,-7,0,0,,,,,,
2015,6,7,7,F9,1319,N901XX,DFW,SEA,1233,1231,-2,12,1243,103,105,77,539,1400,16,1416,1416,-8,0,0,,,,,,
2015,3,7,6,UA,6883,N271XX,LAS,ORD,1403,1355,-8,12,1407,245,241,215,1713,1742,14,1808,1756,-3,0,0,,,,,,
2015,10,5,1,NK,6661,N640XX,IAH,ORD,946,1016,30,40,1056,347,394,335,2497,1631,19,1533,1650,26,0,0,,0.0,0.0,12.0,3.0,11.0
2015,7,27,1,WN,9024,N871XX,IAH,ATL,2158,2208,10,37,2245,193,232,181,1345,146,14,111,200,13,0,0,,,,,,
2015,8,15,6,OO,6443,N637XX,DEN,SEA,1336,1337,1,40,1417,333,370,311,2425,1928,19,1909,1947,8,0,0,,,,,,
2015,6,14,7,US,5734,N747XX,DEN,PHX,947,944,-3,23,1007,148,157,125,973,1212,9,1215,1221,6,0,0,,,,,,
2015,10,14,3,DL,830,N596XX,CLT,PHX,740,738,-2,37,815,372,405,362,2809,1417,6,1352,1423,-5,0,0,,,,,,
2015,8,15,6,NK,4777,N162XX,SFO,CLT,1854,1859,5,35,1934,67,96,43,338,2017,18,2001,2035,-3,0,0,,,,,,
2015,7,22,3,OO,5454,N841XX,DEN,MCO,533,533,0,36,609,207,239,195,1354,924,8,900,932,-2,0,0,,,,,,
2015,11,29,7,VX,7945,N902XX,ATL,IAH,1959,1957,-2,20,2017,301,323,288,2123,105,15,100,120,5,0,0,,,,,,
2015,7,4,6,MQ,4706,N818XX,PHX,MIA,1332,1327,-5,22,1349,68,85,58,355,1447,5,1440,1452,2,0,0,,,,,,
2015,10,10,6,HA,1733,N478XX,LAS,SEA,1422,1455,33,16,1511,92,107,78,518,1629,13,1554,1642,41,0,0,,0.0,0.0,0.0,41.0,0.0
2015,9,11,5,F9,171,N429XX,SFO,MCO,1934,1929,-5,23,1952,303,307,276,2247,28,8,37,36,-2,0,0,,,,,,
2015,6,9,2,EV,890,N882XX,LAS,SEA,852,849,-3,24,913,240,240,210,1665,1243,6,1252,1249,-2,0,0,,,,,,
2015,12,17,4,WN,3958,N536XX,JFK,ATL,1902,1858,-4,12,1910,183,184,157,1151,2147,15,2205,2202,-10,0,0,,,,,,
2015,2,9,1,MQ,4465,N876XX,PHX,DEN,1327,1319,-8,27,1346,218,245,198,1459,1704,20,1705,1724,2,0,0,,,,,,
2015,1,29,4,NK,8955,N724XX,JFK,DFW,1640,1634,-6,21,1655,400,403,372,2936,2307,10,2320,2317,4,0,0,,,,,,
2015,7,3,5,B6,9271,N385XX,DFW,PHX,1643,1658,15,17,1715,345,360,328,2545,2243,15,2228,2258,19,0,0,,0.0,0.0,11.0,8.0,0.0
2015,3,10,2,VX,2931,N560XX,LAS,MCO,1406,1411,5,12,1423,307,311,287,2204,1910,12,1913,1922,14,0,0,,,,,,
2015,12,18,5,HA,5217,N615XX,MCO,ATL,1508,1604,56,31,1635,270,286,248,2006,2043,7,1938,2050,65,0,0,,0.0,0.0,0.0,65.0,0.0
2015,1,23,5,MQ,9330,N518XX,MIA,SFO,1611,1611,0,32,1643,376,403,361,2841,2244,10,2227,2254,-6,0,0,,,,,,
2015,8,21,5,NK,8669,N625XX,SEA,ORD,1334,1325,-9,21,1346,155,154,127,930,1553,6,1609,1559,-4,0,0,,,,,,
2015,1,4,7,AA,9352,N894XX,ORD,PHX,1143,1147,4,21,1208,142,163,132,970,1420,10,1405,1430,10,0,0,,,,,,
2015,12,4,5,F9,7893,N884XX,IAH,LAX,1219,1230,11,20,1250,279,301,261,2008,1711,20,1658,1731,10,0,0,,,,,,
2015,6,11,4,AS,6399,N219XX,CLT,MIA,1047,1047,0,37,1124,255,286,236,1764,1520,13,1502,1533,5,0,0,,,,,,
2015,8,5,3,WN,8200,N468XX,CLT,ATL,1135,1143,8,28,1211,99,104,69,541,1320,7,1314,1327,-1,0,0,,,,,,
2015,11,3,2,AA,1699,N519XX,LAS,ORD,1655,1647,-8,12,1659,182,189,161,1183,1940,16,1957,1956,-1,0,0,,,,,,
2015,11,29,7,NK,2828,N972XX,MIA,DEN,1406,1401,-5,12,1413,229,225,206,1619,1739,7,1755,1746,-10,0,0,,,,,,
2015,4,29,3,EV,279,N522XX,SFO,LAX,1230,1230,0,31,1301,206,227,184,1371,1605,12,1556,1617,-8,0,0,,,,,,
2015,4,13,1,F9,2269,N699XX,DEN,PHX,531,522,-9,19,541,318,321,288,2230,1029,14,1049,1043,-11,0,0,,,,,,
2015,9,4,5,MQ,483,N455XX,CLT,MIA,727,719,-8,11,730,252,258,230,1725,1120,17,1139,1137,-7,0,0,,,,,,
2015,3,12,4,HA,3629,N906XX,MIA,LAS,2140,2135,-5,37,2212,198,229,181,1297,113,11,58,124,-14,0,0,,,,,,
2015,3,20,5,F9,3664,N348XX,SEA,LAX,2132,2156,24,24,2220,274,282,244,2028,224,14,206,238,29,0,0,,0.0,0.0,0.0,17.0,12.0
2015,5,20,3,UA,1456,N681XX,ORD,DFW,1425,1453,28,25,1518,231,255,220,1556,1858,10,1816,1908,29,0,0,,0.0,0.0,0.0,29.0,0.0
2015,6,6,6,WN,6090,N776XX,JFK,SFO,1832,1833,1,26,1859,285,300,267,1961,2326,7,2317,2333,-9,0,0,,,,,,
2015,5,19,2,DL,6258,N680XX,ORD,PHX,1501,1500,-1,24,1524,388,397,364,2835,2128,9,2129,2137,8,0,0,,,,,,
2015,2,15,7,AS,4917,N967XX,ATL,LAS,1856,1853,-3,32,1925,287,325,273,2123,2358,20,2343,18,-6,0,0,,,,,,
2015,5,31,7,VX,8250,N699XX,SFO,MCO,928,929,1,40,1009,358,399,341,2660,1550,18,1526,1608,8,0,0,,,,,,
2015,9,2,3,HA,8143,N165XX,PHX,SEA,1058,1109,11,24,1133,145,155,118,993,1331,13,1323,1344,6,0,0,,,,,,
2015,12,3,4,OO,3729,N685XX,LAX,ORD,846,909,23,29,938,115,130,90,766,1108,11,1041,1119,15,0,0,,,,,,
2015,2,10,2,MQ,7807,N211XX,IAH,ATL,620,624,4,18,642,205,213,184,1365,946,11,945,957,12,0,0,,,,,,
2015,9,9,3,EV,7685,N496XX,SFO,DEN,1309,1305,-4,23,1328,101,109,77,577,1445,9,1450,1454,3,0,0,,,,,,
2015,3,18,3,AS,9066,N898XX,SFO,DFW,1337,1338,1,20,1358,192,220,182,1249,1700,18,1649,1718,5,0,0,,,,,,
2015,9,4,5,AA,1272,N775XX,PHX,LAX,1850,1845,-5,20,1905,226,239,214,1520,2239,5,2236,2244,-4,0,0,,,,,,
2015,12,21,1,AS,6516,N717XX,SFO,ATL,2112,2133,21,29,2202,186,198,164,1207,46,5,18,51,21,0,0,,0.0,0.0,4.0,7.0,10.0
2015,6,30,2,DL,8574,N886XX,DFW,MIA,835,827,-8,28,855,197,209,171,1294,1146,10,1152,1156,-8,0,0,,,,,,
2015,12,10,4,F9,7479,N172XX,CLT,DFW,1239,1238,-1,20,1258,232,251,222,1690,1640,9,1631,1649,4,0,0,,,,,,
2015,10,24,6,DL,4008,N380XX,MCO,SFO,1151,1151,0,15,1206,308,302,278,2265,1644,9,1659,1653,-4,0,0,,,,,,
2015,1,10,6,HA,2524,N836XX,JFK,SEA,1423,1437,14,11,1448,119,122,96,701,1624,15,1622,1639,4,0,0,,,,,,
2015,1,5,1,UA,3973,N156XX,LAS,DFW,1837,0,0,36,0,126,0,0,742,0,10,1629,0,0,0,1,B,,,,,
2015,3,27,5,DL,679,N505XX,DEN,IAH,2131,2136,5,38,2214,66,106,50,241,2304,18,2237,2322,3,0,0,,,,,,
2015,3,12,4,B6,9824,N289XX,DEN,JFK,1138,1143,5,17,1200,264,276,249,1861,1609,10,1602,1619,-5,0,0,,,,,,
2015,9,20,7,UA,5141,N991XX,IAH,ATL,2002,2017,15,36,2053,89,109,64,504,2157,9,2131,2206,14,0,0,,,,,,
2015,8,26,3,B6,7027,N824XX,PHX,LAS,1839,1843,4,36,1919,129,148,104,749,2103,8,2048,2111,9,0,0,,,,,,
2015,1,20,2,AA,7745,N376XX,IAH,ORD,1913,1904,-9,17,1921,81,84,57,478,2018,10,2034,2028,-4,1,0,,,,,,
2015,2,8,7,US,694,N636XX,IAH,LAX,915,923,8,17,940,387,405,373,2820,1553,15,1542,1608,2,0,0,,,,,,
2015,12,21,1,HA,5983,N645XX,ATL,SFO,1623,1619,-4,13,1632,264,280,253,1927,2045,14,2047,2059,-4,0,0,,,,,,
2015,3,15,7,VX,2600,N970XX,PHX,LAS,1303,1308,5,27,1335,271,292,255,2011,1750,10,1734,1800,8,0,0,,,,,,
2015,12,21,1,MQ,9000,N588XX,JFK,PHX,1915,1914,-1,40,1954,301,338,291,2211,45,7,16,52,1,0,0,,,,,,
2015,3,17,2,HA,5476,N428XX,SEA,ORD,1616,1623,7,33,1656,193,205,163,1338,1939,9,1929,1948,3,0,0,,,,,,
2015,12,12,6,MQ,5009,N940XX,SEA,DEN,1814,1827,13,27,1854,248,261,224,1679,2238,10,2222,2248,17,0,0,,0.0,0.0,0.0,17.0,0.0
2015,8,4,2,NK,5533,N900XX,DEN,LAX,1025,1017,-8,18,1035,269,281,245,1918,1440,18,1454,1458,-9,0,0,,,,,,
